거래일자,시장ID,종목코드,종목명,시각,결제월,결제월번호,종가
"20180411","DRV","KR4101N60009","코스피200 F 201806","0900","201806","1","315.2"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0901","201806","1","315.15"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0902","201806","1","314.65"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0903","201806","1","314.75"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0904","201806","1","314.6"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0905","201806","1","314.6"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0906","201806","1","314.8"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0907","201806","1","314.75"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0908","201806","1","314.2"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0909","201806","1","314"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0910","201806","1","313.9"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0911","201806","1","314.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0912","201806","1","314.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0913","201806","1","314.55"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0914","201806","1","314.7"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0915","201806","1","314.8"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0916","201806","1","314.95"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0917","201806","1","315"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0918","201806","1","315.2"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0919","201806","1","315"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0920","201806","1","314.95"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0921","201806","1","315.05"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0922","201806","1","315.1"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0923","201806","1","314.95"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0924","201806","1","315.1"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0925","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0926","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0927","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0928","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0929","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0930","201806","1","315.15"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0931","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0932","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0933","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0934","201806","1","315.2"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0935","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0936","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0937","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0938","201806","1","315.75"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0939","201806","1","315.65"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0940","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0941","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0942","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0943","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0944","201806","1","315.05"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0945","201806","1","314.95"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0946","201806","1","314.9"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0947","201806","1","315"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0948","201806","1","314.95"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0949","201806","1","315"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0950","201806","1","315.05"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0951","201806","1","315.15"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0952","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0953","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0954","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0955","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0956","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0957","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0958","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","0959","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1000","201806","1","315.6"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1001","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1002","201806","1","315.55"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1003","201806","1","315.7"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1004","201806","1","315.6"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1005","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1006","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1007","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1008","201806","1","315.3"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1009","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1010","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1011","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1012","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1013","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1014","201806","1","315.25"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1015","201806","1","315.2"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1016","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1017","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1018","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1019","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1020","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1021","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1022","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1023","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1024","201806","1","315.35"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1025","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1026","201806","1","315.4"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1027","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1028","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1029","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1030","201806","1","315.6"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1031","201806","1","315.55"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1032","201806","1","315.55"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1033","201806","1","315.6"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1034","201806","1","315.45"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1035","201806","1","315.55"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1036","201806","1","315.5"
"20180411","DRV","KR4101N60009","코스피200 F 201806","1037","201806","1","315.4"
